   76327.617655 lost 7156 events on cpu 5

Runtime summary
                          comm  parent   sched-in     run-time    min-run     avg-run     max-run  stddev  migrations
                                          (count)       (msec)     (msec)      (msec)      (msec)       %
---------------------------------------------------------------------------------------------------------------------
         lcpan[1003204/957665]   957665          1        0.026      0.026       0.026       0.026    0.00       0
         lcpan[1004484/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
         lcpan[1006020/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
         lcpan[1006276/957665]   957665          1        0.017      0.017       0.017       0.017    0.00       0
         lcpan[1007812/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1009348/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1009604/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
         lcpan[1011140/957665]   957665          1        0.016      0.016       0.016       0.016    0.00       0
         lcpan[1011396/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1011652/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[964293/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[970181/957665]   957665          1        0.039      0.039       0.039       0.039    0.00       0
          lcpan[970437/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[975557/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[976837/957665]   957665          1        0.058      0.058       0.058       0.058    0.00       0
          lcpan[977349/957665]   957665          1        0.052      0.052       0.052       0.052    0.00       0
          lcpan[981445/957665]   957665          1        0.075      0.075       0.075       0.075    0.00       0
          lcpan[986053/957665]   957665          1        0.165      0.165       0.165       0.165    0.00       0
          lcpan[965062/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[965574/957665]   957665          1        0.056      0.056       0.056       0.056    0.00       0
          lcpan[966086/957665]   957665          1        0.717      0.717       0.717       0.717    0.00       0
          lcpan[969158/957665]   957665          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[971462/957665]   957665          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[972486/957665]   957665          1        0.062      0.062       0.062       0.062    0.00       0
          lcpan[972742/957665]   957665          1        1.855      1.855       1.855       1.855    0.00       0
          lcpan[974278/957665]   957665          1        0.062      0.062       0.062       0.062    0.00       0
          lcpan[975302/957665]   957665          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[975558/957665]   957665          1        3.987      3.987       3.987       3.987    0.00       0
          lcpan[977606/957665]   957665          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[980678/957665]   957665          2        0.024      0.004       0.012       0.020   61.60       0
          lcpan[997574/957665]   957665          1        0.075      0.075       0.075       0.075    0.00       0
         lcpan[1002438/957665]   957665          1        0.037      0.037       0.037       0.037    0.00       0
          lcpan[964551/957665]   957665          1        0.042      0.042       0.042       0.042    0.00       0
          lcpan[966087/957665]   957665          1        0.682      0.682       0.682       0.682    0.00       0
          lcpan[969159/957665]   957665          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[970183/957665]   957665          1        0.038      0.038       0.038       0.038    0.00       0
          lcpan[972999/957665]   957665          1        0.241      0.241       0.241       0.241    0.00       0
          lcpan[975559/957665]   957665          1        3.991      3.991       3.991       3.991    0.00       0
          lcpan[981447/957665]   957665          1        0.066      0.066       0.066       0.066    0.00       0
          lcpan[987591/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[989639/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[996551/957665]   957665          1        0.025      0.025       0.025       0.025    0.00       0
         lcpan[1000391/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1000903/957665]   957665          2        0.021      0.004       0.010       0.017   56.96       0
         lcpan[1002439/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
         lcpan[1006535/957665]   957665          1        0.037      0.037       0.037       0.037    0.00       0
         lcpan[1006791/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
         lcpan[1008839/957665]   957665          1        0.113      0.113       0.113       0.113    0.00       0
          lcpan[964296/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[967624/957665]   957665          1        2.457      2.457       2.457       2.457    0.00       0
          lcpan[968648/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[968904/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[969160/957665]   957665          1        0.043      0.043       0.043       0.043    0.00       0
          lcpan[970184/957665]   957665          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[973768/957665]   957665          1        3.350      3.350       3.350       3.350    0.00       0
          lcpan[974280/957665]   957665          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[975560/957665]   957665          1        3.949      3.949       3.949       3.949    0.00       0
          lcpan[981704/957665]   957665          1        0.066      0.066       0.066       0.066    0.00       0
          lcpan[986824/957665]   957665          1        0.027      0.027       0.027       0.027    0.00       0
         lcpan[1002440/957665]   957665          1        0.036      0.036       0.036       0.036    0.00       0
         lcpan[1004232/957665]   957665          1        0.004      0.004       0.004       0.004    0.00       0
         lcpan[1007560/957665]   957665          1        0.140      0.140       0.140       0.140    0.00       0
         lcpan[1008072/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[964553/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[965321/957665]   957665          1        2.264      2.264       2.264       2.264    0.00       0
          lcpan[967625/957665]   957665          1        2.059      2.059       2.059       2.059    0.00       0
          lcpan[968905/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[970441/957665]   957665          1        0.036      0.036       0.036       0.036    0.00       0
          lcpan[972489/957665]   957665          1        0.066      0.066       0.066       0.066    0.00       0
          lcpan[973769/957665]   957665          1        3.350      3.350       3.350       3.350    0.00       0
          lcpan[975561/957665]   957665          1        3.952      3.952       3.952       3.952    0.00       0
          lcpan[978377/957665]   957665          1        1.610      1.610       1.610       1.610    0.00       0
          lcpan[978633/957665]   957665          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[980681/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[991689/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
         lcpan[1001161/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
         lcpan[1004233/957665]   957665          1        0.003      0.003       0.003       0.003    0.00       0
         lcpan[1006793/957665]   957665          1        0.025      0.025       0.025       0.025    0.00       0
         lcpan[1008585/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[958666/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[964554/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[969162/957665]   957665          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[972746/957665]   957665          1        1.797      1.797       1.797       1.797    0.00       0
          lcpan[973770/957665]   957665          1        3.305      3.305       3.305       3.305    0.00       0
          lcpan[974282/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[975306/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[975818/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[988874/957665]   957665          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[997834/957665]   957665          1        0.041      0.041       0.041       0.041    0.00       0
         lcpan[1000906/957665]   957665          2        0.023      0.005       0.011       0.017   54.32       0
         lcpan[1006538/957665]   957665          1        0.040      0.040       0.040       0.040    0.00       0
         lcpan[1006794/957665]   957665          1        0.026      0.026       0.026       0.026    0.00       0
         lcpan[1008586/957665]   957665          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[965067/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[965323/957665]   957665          1        2.226      2.226       2.226       2.226    0.00       0
          lcpan[966091/957665]   957665          1        0.594      0.594       0.594       0.594    0.00       0
          lcpan[970443/957665]   957665          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[972747/957665]   957665          1        1.776      1.776       1.776       1.776    0.00       0
          lcpan[974283/957665]   957665          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[975819/957665]   957665          1        0.003      0.003       0.003       0.003    0.00       0
          lcpan[981451/957665]   957665          1        0.085      0.085       0.085       0.085    0.00       0
          lcpan[981707/957665]   957665          1        0.102      0.102       0.102       0.102    0.00       0
          lcpan[982219/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[987595/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[987851/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[991435/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[995787/957665]   957665          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[996811/957665]   957665          1        0.039      0.039       0.039       0.039    0.00       0
          lcpan[997835/957665]   957665          1        0.043      0.043       0.043       0.043    0.00       0
         lcpan[1001163/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
         lcpan[1007051/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1007563/957665]   957665          1        0.138      0.138       0.138       0.138    0.00       0
          lcpan[962252/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[964556/957665]   957665          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[965324/957665]   957665          1        0.012      0.012       0.012       0.012    0.00       0
          lcpan[967628/957665]   957665          1        6.102      6.102       6.102       6.102    0.00       0
          lcpan[967884/957665]   957665          1       17.149     17.149      17.149      17.149    0.00       0
          lcpan[970188/957665]   957665          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[972748/957665]   957665          1        1.736      1.736       1.736       1.736    0.00       0
          lcpan[977612/957665]   957665          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[978124/957665]   957665          1        0.129      0.129       0.129       0.129    0.00       0
          lcpan[980684/957665]   957665          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[981452/957665]   957665          1        0.089      0.089       0.089       0.089    0.00       0
          lcpan[987084/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[989900/957665]   957665          1        0.041      0.041       0.041       0.041    0.00       0
          lcpan[996812/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[997836/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
         lcpan[1000908/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
         lcpan[1003980/957665]   957665          1        0.048      0.048       0.048       0.048    0.00       0
         lcpan[1005772/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
         lcpan[1007564/957665]   957665          1        0.145      0.145       0.145       0.145    0.00       0
          lcpan[964557/957665]   957665          1        0.048      0.048       0.048       0.048    0.00       0
          lcpan[965069/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[965325/957665]   957665          1        2.183      2.183       2.183       2.183    0.00       0
          lcpan[970445/957665]   957665          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[972749/957665]   957665          1        1.757      1.757       1.757       1.757    0.00       0
          lcpan[973773/957665]   957665          1        3.264      3.264       3.264       3.264    0.00       0
          lcpan[974285/957665]   957665          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[974797/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[975053/957665]   957665          1        4.827      4.827       4.827       4.827    0.00       0
          lcpan[975309/957665]   957665          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[978125/957665]   957665          1        0.129      0.129       0.129       0.129    0.00       0
          lcpan[978381/957665]   957665          2        1.517      0.011       0.758       1.506   98.54       0
          lcpan[980685/957665]   957665          2        0.026      0.003       0.013       0.023   76.29       0
          lcpan[982989/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[987597/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[989133/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[996045/957665]   957665          1        0.508      0.508       0.508       0.508    0.00       0
         lcpan[1001165/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
         lcpan[1008589/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[964302/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[964558/957665]   957665          1        0.048      0.048       0.048       0.048    0.00       0
          lcpan[965326/957665]   957665          1        2.153      2.153       2.153       2.153    0.00       0
          lcpan[965838/957665]   957665          1        0.083      0.083       0.083       0.083    0.00       0
          lcpan[967886/957665]   957665          1        1.128      1.128       1.128       1.128    0.00       0
          lcpan[968910/957665]   957665          2        0.022      0.003       0.011       0.018   67.79       0
          lcpan[972750/957665]   957665          1        1.702      1.702       1.702       1.702    0.00       0
          lcpan[973518/957665]   957665          1        0.974      0.974       0.974       0.974    0.00       0
          lcpan[973774/957665]   957665          1        3.263      3.263       3.263       3.263    0.00       0
          lcpan[975054/957665]   957665          2        4.905      1.264       2.452       3.641   48.46       0
          lcpan[975566/957665]   957665          1        3.835      3.835       3.835       3.835    0.00       0
          lcpan[978126/957665]   957665          1        0.142      0.142       0.142       0.142    0.00       0
          lcpan[978382/957665]   957665          1        1.453      1.453       1.453       1.453    0.00       0
          lcpan[980686/957665]   957665          1        0.003      0.003       0.003       0.003    0.00       0
          lcpan[982990/957665]   957665          1        0.009      0.009       0.009       0.009    0.00       0
          lcpan[984014/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[991438/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
         lcpan[1011662/957665]   957665          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[965071/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[967887/957665]   957665          1        1.130      1.130       1.130       1.130    0.00       0
          lcpan[971727/957665]   957665          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[972751/957665]   957665          1        1.723      1.723       1.723       1.723    0.00       0
          lcpan[974543/957665]   957665          1        0.073      0.073       0.073       0.073    0.00       0
          lcpan[978383/957665]   957665          1        1.461      1.461       1.461       1.461    0.00       0
          lcpan[983503/957665]   957665          1        0.030      0.030       0.030       0.030    0.00       0
          lcpan[984783/957665]   957665          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[987087/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[987599/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[989647/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[996815/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[997071/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
         lcpan[1003983/957665]   957665          1        0.047      0.047       0.047       0.047    0.00       0
         lcpan[1006543/957665]   957665          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[964304/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[964560/957665]   957665          1        0.058      0.058       0.058       0.058    0.00       0
          lcpan[970192/957665]   957665          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[970448/957665]   957665          1        0.042      0.042       0.042       0.042    0.00       0
          lcpan[972496/957665]   957665          1        0.080      0.080       0.080       0.080    0.00       0
          lcpan[973776/957665]   957665          1        3.236      3.236       3.236       3.236    0.00       0
          lcpan[987600/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[989136/957665]   957665          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[989648/957665]   957665          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[991440/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[996816/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
         lcpan[1002448/957665]   957665          1        0.037      0.037       0.037       0.037    0.00       0
         lcpan[1006544/957665]   957665          1        0.004      0.004       0.004       0.004    0.00       0
         lcpan[1008592/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[964561/957665]   957665          1        0.057      0.057       0.057       0.057    0.00       0
          lcpan[965585/957665]   957665          2        0.065      0.015       0.032       0.050   52.88       0
          lcpan[967633/957665]   957665          1        2.302      2.302       2.302       2.302    0.00       0
          lcpan[968913/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[969169/957665]   957665          1        0.058      0.058       0.058       0.058    0.00       0
          lcpan[970705/957665]   957665          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[973009/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[974289/957665]   957665          1        0.068      0.068       0.068       0.068    0.00       0
          lcpan[975313/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[977361/957665]   957665          1        0.062      0.062       0.062       0.062    0.00       0
          lcpan[977617/957665]   957665          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[987089/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[996817/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[997841/957665]   957665          1        0.042      0.042       0.042       0.042    0.00       0
         lcpan[1000913/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
         lcpan[1005777/957665]   957665          1        0.017      0.017       0.017       0.017    0.00       0
         lcpan[1011153/957665]   957665          1        0.009      0.009       0.009       0.009    0.00       0
          lcpan[959442/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[959954/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[960210/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[961490/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[962002/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[962258/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[962514/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[962770/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[963026/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[963538/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[963794/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[967890/957665]   957665          1        1.070      1.070       1.070       1.070    0.00       0
          lcpan[968146/957665]   957665          1        1.602      1.602       1.602       1.602    0.00       0
          lcpan[970194/957665]   957665          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[974546/957665]   957665          2        0.098      0.004       0.049       0.094   91.25       0
          lcpan[975058/957665]   957665          1        1.206      1.206       1.206       1.206    0.00       0
          lcpan[980690/957665]   957665          1        0.031      0.031       0.031       0.031    0.00       0
          lcpan[987090/957665]   957665          1        0.003      0.003       0.003       0.003    0.00       0
          lcpan[988882/957665]   957665          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[989650/957665]   957665          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[991442/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[998354/957665]   957665          1        0.030      0.030       0.030       0.030    0.00       0
         lcpan[1002450/957665]   957665          1        0.030      0.030       0.030       0.030    0.00       0
         lcpan[1006546/957665]   957665          1        0.043      0.043       0.043       0.043    0.00       0
          lcpan[967635/957665]   957665          1        2.296      2.296       2.296       2.296    0.00       0
          lcpan[968659/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[969683/957665]   957665          1        3.481      3.481       3.481       3.481    0.00       0
          lcpan[971219/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[976083/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[982483/957665]   957665          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[982739/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[982995/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[985555/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[987091/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[987603/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[988883/957665]   957665          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[989651/957665]   957665          1        0.003      0.003       0.003       0.003    0.00       0
         lcpan[1003731/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[974548/957665]   957665          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[981716/957665]   957665          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[984020/957665]   957665          2        0.054      0.004       0.027       0.049   83.31       0
          lcpan[984532/957665]   957665          1        0.071      0.071       0.071       0.071    0.00       0
           slurmd[985812/4006]    4006          4        0.315      0.039       0.078       0.129   28.76       0
          lcpan[986324/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[989140/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[991700/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[991956/957665]   957665          1        0.012      0.012       0.012       0.012    0.00       0
          lcpan[992212/957665]   957665          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[992980/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[994516/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[995796/957665]   957665          1        0.010      0.010       0.010       0.010    0.00       0
          lcpan[997332/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[998868/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1001428/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
         lcpan[1007060/957665]   957665          1        0.012      0.012       0.012       0.012    0.00       0
         lcpan[1008596/957665]   957665          1        0.029      0.029       0.029       0.029    0.00       0
         lcpan[1009876/957665]   957665          1        0.014      0.014       0.014       0.014    0.00       0
         lcpan[1010388/957665]   957665          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[965333/957665]   957665          1        2.887      2.887       2.887       2.887    0.00       0
          lcpan[969173/957665]   957665          1        0.032      0.032       0.032       0.032    0.00       0
          lcpan[969429/957665]   957665          1        0.149      0.149       0.149       0.149    0.00       0
          lcpan[970197/957665]   957665          1        0.028      0.028       0.028       0.028    0.00       0
          lcpan[972757/957665]   957665          1        2.279      2.279       2.279       2.279    0.00       0
          lcpan[981461/957665]   957665          1        0.052      0.052       0.052       0.052    0.00       0
          lcpan[984021/957665]   957665          1        0.041      0.041       0.041       0.041    0.00       0
          lcpan[985813/957665]   957665          1        2.043      2.043       2.043       2.043    0.00       0
          lcpan[987093/957665]   957665          2        0.049      0.004       0.024       0.044   80.98       0
          lcpan[990165/957665]   957665          1        0.052      0.052       0.052       0.052    0.00       0
          lcpan[997589/957665]   957665          1        0.053      0.053       0.053       0.053    0.00       0
          lcpan[965334/957665]   957665          1        2.842      2.842       2.842       2.842    0.00       0
          lcpan[965846/957665]   957665          2        0.022      0.005       0.011       0.017   54.49       0
          lcpan[973782/957665]   957665          1        3.703      3.703       3.703       3.703    0.00       0
          lcpan[978134/957665]   957665          1        0.059      0.059       0.059       0.059    0.00       0
          lcpan[981462/957665]   957665          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[981718/957665]   957665          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[984022/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[985814/957665]   957665          1        2.005      2.005       2.005       2.005    0.00       0
          lcpan[989142/957665]   957665          1        0.173      0.173       0.173       0.173    0.00       0
          lcpan[990422/957665]   957665          1        0.036      0.036       0.036       0.036    0.00       0
          lcpan[994518/957665]   957665          1        0.199      0.199       0.199       0.199    0.00       0
         lcpan[1001686/957665]   957665          1        0.042      0.042       0.042       0.042    0.00       0
         lcpan[1007574/957665]   957665          2        0.035      0.005       0.017       0.030   71.16       0
         lcpan[1008342/957665]   957665          1        0.034      0.034       0.034       0.034    0.00       0
          lcpan[965335/957665]   957665          1        2.845      2.845       2.845       2.845    0.00       0
          lcpan[965591/957665]   957665          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[968151/957665]   957665          1        0.461      0.461       0.461       0.461    0.00       0
          lcpan[972759/957665]   957665          1        2.239      2.239       2.239       2.239    0.00       0
          lcpan[973015/957665]   957665          1        0.117      0.117       0.117       0.117    0.00       0
          lcpan[973783/957665]   957665          1        3.702      3.702       3.702       3.702    0.00       0
          lcpan[977623/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[981719/957665]   957665          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[985303/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[985815/957665]   957665          1        2.006      2.006       2.006       2.006    0.00       0
          lcpan[987095/957665]   957665          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[992215/957665]   957665          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[996311/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[996823/957665]   957665          1        0.022      0.022       0.022       0.022    0.00       0
         lcpan[1001687/957665]   957665          1        0.020      0.020       0.020       0.020    0.00       0
         lcpan[1002455/957665]   957665          1        0.016      0.016       0.016       0.016    0.00       0
         lcpan[1003991/957665]   957665          2        0.021      0.005       0.010       0.016   54.26       0
         lcpan[1005015/957665]   957665          1        0.018      0.018       0.018       0.018    0.00       0
         lcpan[1005271/957665]   957665          1        0.021      0.021       0.021       0.021    0.00       0
         lcpan[1005527/957665]   957665          1        0.039      0.039       0.039       0.039    0.00       0
         lcpan[1005783/957665]   957665          1        0.016      0.016       0.016       0.016    0.00       0
         lcpan[1007831/957665]   957665          1        0.042      0.042       0.042       0.042    0.00       0
         lcpan[1008087/957665]   957665          1        0.057      0.057       0.057       0.057    0.00       0
          lcpan[968152/957665]   957665          1        0.422      0.422       0.422       0.422    0.00       0
          lcpan[972504/957665]   957665          1        0.042      0.042       0.042       0.042    0.00       0
          lcpan[973016/957665]   957665          1        0.114      0.114       0.114       0.114    0.00       0
          lcpan[974552/957665]   957665          1        0.048      0.048       0.048       0.048    0.00       0
          lcpan[977624/957665]   957665          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[984024/957665]   957665          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[985816/957665]   957665          1        1.961      1.961       1.961       1.961    0.00       0
          lcpan[989656/957665]   957665          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[996056/957665]   957665          1        0.006      0.006       0.006       0.006    0.00       0
          lcpan[996312/957665]   957665          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[996824/957665]   957665          1        0.007      0.007       0.007       0.007    0.00       0
         lcpan[1007832/957665]   957665          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[965337/957665]   957665          1        2.805      2.805       2.805       2.805    0.00       0
          lcpan[966105/957665]   957665          1        1.336      1.336       1.336       1.336    0.00       0
          lcpan[969433/957665]   957665          1        0.149      0.149       0.149       0.149    0.00       0
          lcpan[972761/957665]   957665          1        2.199      2.199       2.199       2.199    0.00       0
          lcpan[973017/957665]   957665          1        0.115      0.115       0.115       0.115    0.00       0
          lcpan[983001/957665]   957665          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[985561/957665]   957665          1        0.027      0.027       0.027       0.027    0.00       0
          lcpan[985817/957665]   957665          1        1.960      1.960       1.960       1.960    0.00       0
          lcpan[987097/957665]   957665          1        0.048      0.048       0.048       0.048    0.00       0
          lcpan[988121/957665]   957665          1        0.111      0.111       0.111       0.111    0.00       0
          lcpan[988377/957665]   957665          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[989657/957665]   957665          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[992217/957665]   957665          1        0.018      0.018       0.018       0.018    0.00       0
