   76177.910062 lost 5538 events on cpu 58
   76177.916688 lost 1177 events on cpu 64

Runtime summary
                          comm  parent   sched-in     run-time    min-run     avg-run     max-run  stddev  migrations
                                          (count)       (msec)     (msec)      (msec)      (msec)       %
---------------------------------------------------------------------------------------------------------------------
          lcpan[948924/930470]   930470          1        0.061      0.061       0.061       0.061    0.00       0
          lcpan[955068/930470]   930470          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[934589/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[937917/930470]   930470          2       15.220      3.628       7.610      11.591   52.32       0
          lcpan[938941/930470]   930470          1        2.080      2.080       2.080       2.080    0.00       0
          lcpan[940221/930470]   930470          1        0.043      0.043       0.043       0.043    0.00       0
          lcpan[942781/930470]   930470          2        0.022      0.006       0.011       0.016   45.27       0
          lcpan[943549/930470]   930470          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[946109/930470]   930470          1        0.039      0.039       0.039       0.039    0.00       0
          lcpan[946877/930470]   930470          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[947389/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[948157/930470]   930470          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[948669/930470]   930470          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[952253/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[953277/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[953533/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[955069/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[933822/930470]   930470          1        0.027      0.027       0.027       0.027    0.00       0
          lcpan[936126/930470]   930470          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[937918/930470]   930470          1        3.587      3.587       3.587       3.587    0.00       0
          lcpan[938430/930470]   930470          1        2.692      2.692       2.692       2.692    0.00       0
          lcpan[944830/930470]   930470          1        0.011      0.011       0.011       0.011    0.00       0
          lcpan[952254/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[955582/930470]   930470          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[932287/930470]   930470          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[933055/930470]   930470          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[937919/930470]   930470          1        3.586      3.586       3.586       3.586    0.00       0
          lcpan[938431/930470]   930470          1        2.652      2.652       2.652       2.652    0.00       0
          lcpan[940223/930470]   930470          1        0.046      0.046       0.046       0.046    0.00       0
          lcpan[940735/930470]   930470          1        1.249      1.249       1.249       1.249    0.00       0
          lcpan[942527/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[947391/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[952255/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[953279/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[953535/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[955583/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[930752/930470]   930470          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[936896/930470]   930470          1        6.676      6.676       6.676       6.676    0.00       0
          lcpan[937920/930470]   930470          1       39.607     39.607      39.607      39.607    0.00       0
          lcpan[938432/930470]   930470          1        2.652      2.652       2.652       2.652    0.00       0
          lcpan[938944/930470]   930470          1        2.014      2.014       2.014       2.014    0.00       0
          lcpan[940224/930470]   930470          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[942528/930470]   930470          1        0.003      0.003       0.003       0.003    0.00       0
          lcpan[946112/930470]   930470          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[946880/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[947392/930470]   930470          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[953536/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[954816/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[935361/930470]   930470          1        1.142      1.142       1.142       1.142    0.00       0
          lcpan[936897/930470]   930470          1        2.703      2.703       2.703       2.703    0.00       0
          lcpan[937921/930470]   930470          1        3.548      3.548       3.548       3.548    0.00       0
          lcpan[938945/930470]   930470          1        2.078      2.078       2.078       2.078    0.00       0
          lcpan[945345/930470]   930470          1        0.379      0.379       0.379       0.379    0.00       0
          lcpan[955073/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[955841/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[934082/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[937922/930470]   930470          1        3.522      3.522       3.522       3.522    0.00       0
          lcpan[938434/930470]   930470          1        2.629      2.629       2.629       2.629    0.00       0
          lcpan[938946/930470]   930470          1        2.057      2.057       2.057       2.057    0.00       0
          lcpan[944834/930470]   930470          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[950210/930470]   930470          1        0.009      0.009       0.009       0.009    0.00       0
          lcpan[952514/930470]   930470          1        0.012      0.012       0.012       0.012    0.00       0
          lcpan[938947/930470]   930470          1        1.718      1.718       1.718       1.718    0.00       0
          lcpan[939203/930470]   930470          1        0.035      0.035       0.035       0.035    0.00       0
          lcpan[943811/930470]   930470          1        2.451      2.451       2.451       2.451    0.00       0
       worker-1[957635/930470]   930470     715951    48646.447      0.001       0.067     884.124    5.12       0
          lcpan[930500/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[936900/930470]   930470          1        2.635      2.635       2.635       2.635    0.00       0
          lcpan[938948/930470]   930470          1        1.682      1.682       1.682       1.682    0.00       0
          lcpan[943812/930470]   930470          1        2.414      2.414       2.414       2.414    0.00       0
          lcpan[947140/930470]   930470          1        0.033      0.033       0.033       0.033    0.00       0
          lcpan[955332/930470]   930470          1        0.076      0.076       0.076       0.076    0.00       0
       worker-3[957636/930470]   930470    1180526    34204.986      0.000       0.028     701.491    3.72       0
          lcpan[934597/930470]   930470          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[935621/930470]   930470          1        0.046      0.046       0.046       0.046    0.00       0
          lcpan[936901/930470]   930470          1        2.597      2.597       2.597       2.597    0.00       0
          lcpan[938437/930470]   930470          1        4.657      4.657       4.657       4.657    0.00       0
          lcpan[940229/930470]   930470          2        0.026      0.004       0.013       0.021   62.76       0
          lcpan[941509/930470]   930470          2        0.011      0.004       0.005       0.007   18.03       0
          lcpan[942533/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[943813/930470]   930470          1        2.416      2.416       2.416       2.416    0.00       0
          lcpan[947141/930470]   930470          1        0.029      0.029       0.029       0.029    0.00       0
          lcpan[947909/930470]   930470          2        0.023      0.005       0.011       0.018   56.35       0
          lcpan[950469/930470]   930470          1        0.040      0.040       0.040       0.040    0.00       0
       worker-2[957637/930470]   930470     631522    46534.918      0.000       0.073     719.952    5.22       0
          lcpan[938950/930470]   930470          1        1.645      1.645       1.645       1.645    0.00       0
          lcpan[940486/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[940998/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[943814/930470]   930470          1        2.376      2.376       2.376       2.376    0.00       0
          lcpan[944838/930470]   930470          1        0.032      0.032       0.032       0.032    0.00       0
          lcpan[945350/930470]   930470          1        0.029      0.029       0.029       0.029    0.00       0
          lcpan[948678/930470]   930470          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[955334/930470]   930470          1        0.038      0.038       0.038       0.038    0.00       0
       worker-4[957638/930470]   930470     929496    37334.240      0.000       0.040     564.881    4.40       0
          lcpan[931271/930470]   930470          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[932295/930470]   930470          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[932551/930470]   930470          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[938951/930470]   930470          1        1.606      1.606       1.606       1.606    0.00       0
          lcpan[947911/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[955847/930470]   930470          1        1.492      1.492       1.492       1.492    0.00       0
       worker-6[957639/930470]   930470    1060702    53647.584      0.001       0.050    1023.989    6.05       0
          lcpan[940488/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[941000/930470]   930470          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[945608/930470]   930470          2        0.022      0.003       0.011       0.019   70.23       0
          lcpan[947400/930470]   930470          1        0.762      0.762       0.762       0.762    0.00       0
          lcpan[955080/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
       worker-7[957640/930470]   930470    1143005    34997.305      0.000       0.030     457.634    3.22       0
          lcpan[937929/930470]   930470          1        3.642      3.642       3.642       3.642    0.00       0
          lcpan[938441/930470]   930470          1        0.580      0.580       0.580       0.580    0.00       0
          lcpan[947145/930470]   930470          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[955849/930470]   930470          1        1.454      1.454       1.454       1.454    0.00       0
          lcpan[957385/930470]   930470          1        2.095      2.095       2.095       2.095    0.00       0
       worker-8[957641/930470]   930470     739855    38386.070      0.000       0.051     472.846    4.88       0
          lcpan[934090/930470]   930470          1        0.012      0.012       0.012       0.012    0.00       0
          lcpan[935114/930470]   930470          1        0.055      0.055       0.055       0.055    0.00       0
          lcpan[945866/930470]   930470          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[952778/930470]   930470          1        0.010      0.010       0.010       0.010    0.00       0
          lcpan[955338/930470]   930470          1        3.967      3.967       3.967       3.967    0.00       0
       worker-5[957642/930470]   930470    1250982    33898.604      0.000       0.027     594.820    3.91       0
          lcpan[934859/930470]   930470          1        0.043      0.043       0.043       0.043    0.00       0
          lcpan[935883/930470]   930470          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[937931/930470]   930470          1        0.403      0.403       0.403       0.403    0.00       0
          lcpan[938699/930470]   930470          1        0.048      0.048       0.048       0.048    0.00       0
                  runc[957643]    2695          8        5.339      0.003       0.667       2.422   48.71       0
          lcpan[934860/930470]   930470          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[937932/930470]   930470          1        0.367      0.367       0.367       0.367    0.00       0
          lcpan[955852/930470]   930470          1        3.592      3.592       3.592       3.592    0.00       0
           runc[957644/957643]   957643         15        0.118      0.002       0.007       0.070   57.23       0
          lcpan[935629/930470]   930470          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[935885/930470]   930470          1        0.046      0.046       0.046       0.046    0.00       0
          lcpan[937933/930470]   930470          1        0.367      0.367       0.367       0.367    0.00       0
          lcpan[943309/930470]   930470          2        0.022      0.005       0.011       0.017   50.78       0
          lcpan[944845/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[947149/930470]   930470          2        0.021      0.005       0.010       0.015   51.11       0
          lcpan[947917/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[953293/930470]   930470          1        0.066      0.066       0.066       0.066    0.00       0
          lcpan[954317/930470]   930470          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[955853/930470]   930470          1        3.593      3.593       3.593       3.593    0.00       0
           runc[957645/957643]   957643          1        0.116      0.116       0.116       0.116    0.00       0
          lcpan[937934/930470]   930470          1        0.320      0.320       0.320       0.320    0.00       0
          lcpan[938702/930470]   930470          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[950478/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
           runc[957646/957643]   957643          2        0.062      0.010       0.031       0.052   67.77       0
          lcpan[931023/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[931279/930470]   930470          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[932559/930470]   930470          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[932815/930470]   930470          1        0.007      0.007       0.007       0.007    0.00       0
          lcpan[933583/930470]   930470          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[937935/930470]   930470          1        0.321      0.321       0.321       0.321    0.00       0
          lcpan[944335/930470]   930470          1        0.040      0.040       0.040       0.040    0.00       0
          lcpan[947151/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
           runc[957647/957643]   957645          3        0.072      0.009       0.024       0.051   57.06       0
          lcpan[938448/930470]   930470          1        2.333      2.333       2.333       2.333    0.00       0
          lcpan[944080/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[944848/930470]   930470          2        0.020      0.003       0.010       0.016   62.74       0
          lcpan[947920/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[950480/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
           runc[957648/957643]   957643          1        0.093      0.093       0.093       0.093    0.00       0
          lcpan[938449/930470]   930470          1        2.241      2.241       2.241       2.241    0.00       0
          lcpan[944081/930470]   930470          1        0.009      0.009       0.009       0.009    0.00       0
          lcpan[944849/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[955857/930470]   930470          1        3.509      3.509       3.509       3.509    0.00       0
           docker-init[957649]    4304          1        0.318      0.318       0.318       0.318    0.00       0
          lcpan[930514/930470]   930470          2        0.021      0.005       0.010       0.016   50.60       0
          lcpan[934866/930470]   930470          2        0.039      0.004       0.019       0.034   74.91       0
          lcpan[935122/930470]   930470          1        0.032      0.032       0.032       0.032    0.00       0
          lcpan[935634/930470]   930470          1        0.034      0.034       0.034       0.034    0.00       0
          lcpan[937938/930470]   930470          1        0.216      0.216       0.216       0.216    0.00       0
          lcpan[938450/930470]   930470          1        2.240      2.240       2.240       2.240    0.00       0
          lcpan[952274/930470]   930470          1        0.011      0.011       0.011       0.011    0.00       0
          lcpan[953810/930470]   930470          1        0.527      0.527       0.527       0.527    0.00       0
                  runc[957650]    2695          5        3.544      0.004       0.708       2.289   64.42       0
          lcpan[948947/930470]   930470          1        0.049      0.049       0.049       0.049    0.00       0
           runc[957651/957650]   957650         12        0.171      0.002       0.014       0.072   42.57       0
          lcpan[930516/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[934868/930470]   930470          1        0.031      0.031       0.031       0.031    0.00       0
          lcpan[938708/930470]   930470          1        0.031      0.031       0.031       0.031    0.00       0
          lcpan[940244/930470]   930470          1        0.090      0.090       0.090       0.090    0.00       0
          lcpan[954068/930470]   930470          1        0.064      0.064       0.064       0.064    0.00       0
          lcpan[957140/930470]   930470          1        0.052      0.052       0.052       0.052    0.00       0
           runc[957652/957650]   957650          2        0.122      0.010       0.061       0.112   83.31       0
          lcpan[937173/930470]   930470          1        0.016      0.016       0.016       0.016    0.00       0
          lcpan[940501/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[944341/930470]   930470          2        0.024      0.004       0.012       0.020   63.18       0
          lcpan[956629/930470]   930470          1        0.008      0.008       0.008       0.008    0.00       0
           runc[957653/957650]   957650          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[950230/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[953558/930470]   930470          1        0.045      0.045       0.045       0.045    0.00       0
           runc[957654/957650]   957652          4        0.063      0.008       0.015       0.027   25.64       0
          lcpan[932055/930470]   930470          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[936407/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[937687/930470]   930470          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[940503/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[949975/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[953303/930470]   930470          1        0.043      0.043       0.043       0.043    0.00       0
           runc[957655/957650]   957650          1        0.035      0.035       0.035       0.035    0.00       0
          lcpan[937176/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[938200/930470]   930470          1        0.003      0.003       0.003       0.003    0.00       0
           docker-init[957656]    4657          1        0.720      0.720       0.720       0.720    0.00       0
          lcpan[934873/930470]   930470          1        0.076      0.076       0.076       0.076    0.00       0
          lcpan[949977/930470]   930470          1        0.035      0.035       0.035       0.035    0.00       0
          lcpan[953305/930470]   930470          1        0.005      0.005       0.005       0.005    0.00       0
              utempter[936922]    7700          5        5.169      0.019       1.033       4.612   86.87       0
          lcpan[937434/930470]   930470          1        0.005      0.005       0.005       0.005    0.00       0
          lcpan[954842/930470]   930470          1        0.012      0.012       0.012       0.012    0.00       0
          lcpan[934875/930470]   930470          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[935899/930470]   930470          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[936155/930470]   930470          1        0.041      0.041       0.041       0.041    0.00       0
          lcpan[940251/930470]   930470          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[947163/930470]   930470          1        0.030      0.030       0.030       0.030    0.00       0
          lcpan[951515/930470]   930470          1        0.093      0.093       0.093       0.093    0.00       0
          lcpan[937180/930470]   930470          1        0.073      0.073       0.073       0.073    0.00       0
          lcpan[939484/930470]   930470          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[943580/930470]   930470          1        0.034      0.034       0.034       0.034    0.00       0
          lcpan[947420/930470]   930470          1        0.073      0.073       0.073       0.073    0.00       0
          lcpan[939485/930470]   930470          1        0.035      0.035       0.035       0.035    0.00       0
          lcpan[942813/930470]   930470          1        2.046      2.046       2.046       2.046    0.00       0
          lcpan[944605/930470]   930470          1        0.057      0.057       0.057       0.057    0.00       0
          lcpan[951261/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[934878/930470]   930470          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[935134/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[940254/930470]   930470          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[942814/930470]   930470          1        2.023      2.023       2.023       2.023    0.00       0
          lcpan[946142/930470]   930470          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[954590/930470]   930470          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[946143/930470]   930470          1        0.033      0.033       0.033       0.033    0.00       0
          lcpan[951263/930470]   930470          1        0.021      0.021       0.021       0.021    0.00       0
          lcpan[954079/930470]   930470          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[951264/930470]   930470          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[934369/930470]   930470          1        0.179      0.179       0.179       0.179    0.00       0
          lcpan[936673/930470]   930470          1        0.122      0.122       0.122       0.122    0.00       0
          lcpan[937953/930470]   930470          1        0.533      0.533       0.533       0.533    0.00       0
          lcpan[942817/930470]   930470          1       21.920     21.920      21.920      21.920    0.00       0
          lcpan[951265/930470]   930470          1        0.003      0.003       0.003       0.003    0.00       0
          lcpan[930530/930470]   930470          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[934370/930470]   930470          1        0.158      0.158       0.158       0.158    0.00       0
          lcpan[936674/930470]   930470          1        0.115      0.115       0.115       0.115    0.00       0
          lcpan[940002/930470]   930470          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[942818/930470]   930470          1       21.920     21.920      21.920      21.920    0.00       0
          lcpan[947170/930470]   930470          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[950754/930470]   930470          1        0.026      0.026       0.026       0.026    0.00       0
          lcpan[954338/930470]   930470          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[939235/930470]   930470          1        0.076      0.076       0.076       0.076    0.00       0
          lcpan[943331/930470]   930470          1        0.187      0.187       0.187       0.187    0.00       0
          lcpan[951523/930470]   930470          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[954083/930470]   930470          1        0.071      0.071       0.071       0.071    0.00       0
          lcpan[936164/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[939236/930470]   930470          1        0.071      0.071       0.071       0.071    0.00       0
          lcpan[942820/930470]   930470          1        2.539      2.539       2.539       2.539    0.00       0
          lcpan[943588/930470]   930470          1        0.076      0.076       0.076       0.076    0.00       0
          lcpan[944868/930470]   930470          1        0.030      0.030       0.030       0.030    0.00       0
          lcpan[948964/930470]   930470          1        0.037      0.037       0.037       0.037    0.00       0
          lcpan[936165/930470]   930470          1        0.028      0.028       0.028       0.028    0.00       0
          lcpan[942565/930470]   930470          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[944101/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[949221/930470]   930470          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[953573/930470]   930470          2        0.020      0.004       0.010       0.015   52.10       0
          lcpan[956901/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[939238/930470]   930470          1        0.065      0.065       0.065       0.065    0.00       0
          lcpan[940262/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[944870/930470]   930470          1        0.031      0.031       0.031       0.031    0.00       0
          lcpan[933607/930470]   930470          1        0.003      0.003       0.003       0.003    0.00       0
          lcpan[943847/930470]   930470          1        0.507      0.507       0.507       0.507    0.00       0
          lcpan[944871/930470]   930470          1        0.027      0.027       0.027       0.027    0.00       0
          lcpan[947175/930470]   930470          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[948711/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[948967/930470]   930470          1        0.044      0.044       0.044       0.044    0.00       0
          lcpan[955623/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[936936/930470]   930470          1        0.531      0.531       0.531       0.531    0.00       0
          lcpan[937960/930470]   930470          1        0.723      0.723       0.723       0.723    0.00       0
          lcpan[943848/930470]   930470          1        0.528      0.528       0.528       0.528    0.00       0
          lcpan[945128/930470]   930470          1        0.017      0.017       0.017       0.017    0.00       0
          lcpan[948712/930470]   930470          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[949992/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[951784/930470]   930470          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[934889/930470]   930470          1        0.092      0.092       0.092       0.092    0.00       0
          lcpan[935401/930470]   930470          1        0.089      0.089       0.089       0.089    0.00       0
          lcpan[936937/930470]   930470          1        0.489      0.489       0.489       0.489    0.00       0
          lcpan[937961/930470]   930470          1        0.682      0.682       0.682       0.682    0.00       0
          lcpan[943849/930470]   930470          1        0.466      0.466       0.466       0.466    0.00       0
          lcpan[947177/930470]   930470          1        0.004      0.004       0.004       0.004    0.00       0
          lcpan[950761/930470]   930470          1        0.027      0.027       0.027       0.027    0.00       0
          lcpan[937962/930470]   930470          1        0.681      0.681       0.681       0.681    0.00       0
          lcpan[938986/930470]   930470          1        2.338      2.338       2.338       2.338    0.00       0
          lcpan[953322/930470]   930470          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[954602/930470]   930470          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[954858/930470]   930470          1        0.013      0.013       0.013       0.013    0.00       0
          lcpan[943083/930470]   930470          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[943595/930470]   930470          1        0.047      0.047       0.047       0.047    0.00       0
          lcpan[945899/930470]   930470          1        0.074      0.074       0.074       0.074    0.00       0
          lcpan[946155/930470]   930470          1        0.108      0.108       0.108       0.108    0.00       0
          lcpan[948715/930470]   930470          1        0.052      0.052       0.052       0.052    0.00       0
          lcpan[952811/930470]   930470          1        1.926      1.926       1.926       1.926    0.00       0
          lcpan[953323/930470]   930470          2        0.056      0.005       0.028       0.051   82.22       0
          lcpan[936940/930470]   930470          1        0.698      0.698       0.698       0.698    0.00       0
          lcpan[947180/930470]   930470          1        0.036      0.036       0.036       0.036    0.00       0
          lcpan[948716/930470]   930470          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[954348/930470]   930470          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[938733/930470]   930470          1        0.051      0.051       0.051       0.051    0.00       0
          lcpan[942829/930470]   930470          1        0.765      0.765       0.765       0.765    0.00       0
          lcpan[943341/930470]   930470          1        0.045      0.045       0.045       0.045    0.00       0
          lcpan[944877/930470]   930470          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[947437/930470]   930470          1        0.018      0.018       0.018       0.018    0.00       0
          lcpan[953581/930470]   930470          1        0.060      0.060       0.060       0.060    0.00       0
          lcpan[931055/930470]   930470          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[933359/930470]   930470          1        0.005      0.005       0.005       0.005    0.00       0
          lcpan[933871/930470]   930470          1        0.012      0.012       0.012       0.012    0.00       0
          lcpan[938735/930470]   930470          1        0.048      0.048       0.048       0.048    0.00       0
          lcpan[943343/930470]   930470          1        4.011      4.011       4.011       4.011    0.00       0
          lcpan[947439/930470]   930470          1        0.024      0.024       0.024       0.024    0.00       0
          lcpan[954095/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[954351/930470]   930470          1        0.048      0.048       0.048       0.048    0.00       0
          lcpan[943344/930470]   930470          1        3.971      3.971       3.971       3.971    0.00       0
          lcpan[936689/930470]   930470          1        0.082      0.082       0.082       0.082    0.00       0
          lcpan[938993/930470]   930470          1        0.437      0.437       0.437       0.437    0.00       0
          lcpan[942833/930470]   930470          1        0.610      0.610       0.610       0.610    0.00       0
          lcpan[943345/930470]   930470          1        3.994      3.994       3.994       3.994    0.00       0
          lcpan[944881/930470]   930470          1        0.028      0.028       0.028       0.028    0.00       0
          lcpan[949745/930470]   930470          1        0.023      0.023       0.023       0.023    0.00       0
          lcpan[936690/930470]   930470          1        0.096      0.096       0.096       0.096    0.00       0
          lcpan[938994/930470]   930470          1        0.438      0.438       0.438       0.438    0.00       0
          lcpan[942322/930470]   930470          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[942834/930470]   930470          1        0.610      0.610       0.610       0.610    0.00       0
          lcpan[943346/930470]   930470          1        3.929      3.929       3.929       3.929    0.00       0
          lcpan[950258/930470]   930470          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[950770/930470]   930470          1        0.008      0.008       0.008       0.008    0.00       0
          lcpan[952306/930470]   930470          1        0.015      0.015       0.015       0.015    0.00       0
          lcpan[954866/930470]   930470          1        0.014      0.014       0.014       0.014    0.00       0
          lcpan[930547/930470]   930470          1        0.042      0.042       0.042       0.042    0.00       0
          lcpan[935411/930470]   930470          1        0.038      0.038       0.038       0.038    0.00       0
          lcpan[936691/930470]   930470          1        0.079      0.079       0.079       0.079    0.00       0
          lcpan[943091/930470]   930470          1        0.029      0.029       0.029       0.029    0.00       0
          lcpan[934644/930470]   930470          1        0.049      0.049       0.049       0.049    0.00       0
          lcpan[934900/930470]   930470          1        0.063      0.063       0.063       0.063    0.00       0
          lcpan[946164/930470]   930470          1        0.050      0.050       0.050       0.050    0.00       0
          lcpan[948724/930470]   930470          1        0.036      0.036       0.036       0.036    0.00       0
          lcpan[953076/930470]   930470          1        0.037      0.037       0.037       0.037    0.00       0
          lcpan[953588/930470]   930470          1        0.033      0.033       0.033       0.033    0.00       0
          lcpan[954100/930470]   930470          1        0.037      0.037       0.037       0.037    0.00       0
          lcpan[946421/930470]   930470          2        0.022      0.005       0.011       0.017   53.71       0
          lcpan[954101/930470]   930470          1        0.019      0.019       0.019       0.019    0.00       0
          lcpan[955125/930470]   930470          1        0.020      0.020       0.020       0.020    0.00       0
          lcpan[943606/930470]   930470          1        0.025      0.025       0.025       0.025    0.00       0
          lcpan[954358/930470]   930470          1        0.022      0.022       0.022       0.022    0.00       0
          lcpan[954870/930470]   930470          1        0.009      0.009       0.009       0.009    0.00       0
          lcpan[934391/930470]   930470          1        0.724      0.724       0.724       0.724    0.00       0
          lcpan[935159/930470]   930470          1        0.609      0.609       0.609       0.609    0.00       0
